#Año,Servicio,Programa,Concepto,Descripción,Importe
2013,06,912A,10005,Trienios/Antigüedad,5148
2013,06,432A,12000,Sueldo,241668
2013,06,432A,12005,Trienios,54199
2013,06,432A,12101,Complementos al puesto de trabajo,416154
2013,06,432A,12102,Indemnizaciones por residencia,26705
2013,06,432A,12109,Otros complementos,3674
2013,06,432A,13000,Salario Base,350825
2013,06,432A,13001,Otras remuneraciones,210741
2013,06,432A,13005,Antiguedad,64072
2013,06,432A,13006,Horas extras,7652
2013,06,432A,13100,Salario base,9151
2013,06,432A,13101,Otras remuneraciones,4238
2013,06,432A,13105,Antiguedad,301
2013,06,432A,13106,Horas extras,1041
2013,06,432A,15100,Gratificaciones,21454
2013,06,432A,16012,Cuotas sociales funcionarios y pers. estatutario,171755
2013,06,432A,16013,Cuotas sociales laborales,200333
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,10005,Trienios/Antigüedad,5080
2013,06,912A,16010,Cuotas sociales altos cargos,9866
2013,06,912B,12000,Sueldo,441791
2013,06,912B,12005,Trienios,137933
2013,06,912B,12101,Complementos al puesto de trabajo,737227
2013,06,912B,12102,Indemnizaciones por residencia,46177
2013,06,912B,12109,Otros complementos,8951
2013,06,912B,13000,Salario Base,238774
2013,06,912B,13001,Otras remuneraciones,128427
2013,06,912B,13005,Antiguedad,48601
2013,06,912B,13006,Horas extras,1555
2013,06,912B,13100,Salario base,36446
2013,06,912B,13101,Otras remuneraciones,21253
2013,06,912B,13102,Sustituciones Personal Laboral,30293
2013,06,912B,13105,Antiguedad,3603
2013,06,912B,13106,Horas extras,1330
2013,06,912B,15100,Gratificaciones,31357
2013,06,912B,16012,Cuotas sociales funcionarios y pers. estatutario,320059
2013,06,912B,16013,Cuotas sociales laborales,156197
2013,06,912B,20303,Utillaje,286
2013,06,912B,20500,Mobiliario y enseres,1000
2013,06,912B,21200,Edificios y otras construcciones,27838
2013,06,912B,21301,Instalaciones técnicas,12840
2013,06,912B,21302,Maquinaria,500
2013,06,912B,21400,Elementos de transportes,17838
2013,06,912B,21500,Mobiliario y enseres,30743
2013,06,912B,21600,Equipamiento para proceso de la información,6258
2013,06,912B,22000,Material de oficina ordinario no inventariable,41433
2013,06,912B,22001,"Prensa, revistas, libros y otras publicaciones",20229
2013,06,912B,22002,Material informático no inventariable,8982
2013,06,912B,22003,Vestuario y lencería,3500
2013,06,912B,22005,Productos farmacéuticos,215
2013,06,912B,22009,Otros suministros no tarifados,24415
2013,06,912B,22100,Energía eléctrica,46413
2013,06,912B,22101,Agua,7063
2013,06,912B,22102,Gas,150
2013,06,912B,22103,Combustible,26162
2013,06,912B,22200,Telefónicas,196825
2013,06,912B,22201,Postales,27684
2013,06,912B,22202,Telegráficas,1000
2013,06,912B,22203,Telex y telefax,250
2013,06,912B,22204,Informáticas,150
2013,06,912B,22301,Otros transportes,2055
2013,06,912B,22500,Tributos locales,10661
2013,06,912B,22501,Tributos autonómicos,150
2013,06,912B,22509,Otros,104
2013,06,912B,22606,"Reuniones, cursos y conferencias",2500
2013,06,912B,22700,Limpieza y aseo,313924
2013,06,912B,22701,Seguridad,290000
2013,06,912B,22703,Servicios postales y de mensajería,3330
2013,06,912B,22711,Actividades preventivas de riesgos laborales,16353
2013,06,912B,22712,Gastos centralizados comunicaciones e informática,281367
2013,06,912B,23000,Indemnizaciones por razón del servicio,57281
2013,06,912B,62500,Mobiliarios y enseres,15500
2013,06,912B,62600,Equipamiento para proceso de la información,15500
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,46682
2013,06,912A,10005,Trienios/Antigüedad,3937
2013,06,912D,11000,Retrib. básicas y otras remuner. Pers. Eventual,71546
2013,06,912D,11005,Trienios/Antigüedad,5133
2013,06,912D,11300,Asignación por destino fuera de la CAC,14679
2013,06,912D,12000,Sueldo,16758
2013,06,912D,12005,Trienios,4005
2013,06,912D,12101,Complementos al puesto de trabajo,25969
2013,06,912D,12102,Indemnizaciones por residencia,743
2013,06,912D,12109,Otros complementos,481
2013,06,912D,12300,Asignación por destino fuera de la C.A.C.,6412
2013,06,912D,13000,Salario Base,22316
2013,06,912D,13001,Otras remuneraciones,17542
2013,06,912D,13005,Antiguedad,1859
2013,06,912D,13300,Asign. por destino fuera de CAC para pers. laboral,11958
2013,06,912D,16011,Cuotas sociales personal eventual,17118
2013,06,912D,16012,Cuotas sociales funcionarios y pers. estatutario,13861
2013,06,912D,16013,Cuotas sociales laborales,12098
2013,06,912D,20400,Elementos de transporte,1000
2013,06,912D,20500,Mobiliario y enseres,750
2013,06,912D,20600,Equipamiento para proceso de la información,150
2013,06,912D,21500,Mobiliario y enseres,200
2013,06,912D,21600,Equipamiento para proceso de la información,150
2013,06,912D,22000,Material de oficina ordinario no inventariable,2500
2013,06,912D,22001,"Prensa, revistas, libros y otras publicaciones",1500
2013,06,912D,22002,Material informático no inventariable,3500
2013,06,912D,22009,Otros suministros no tarifados,1950
2013,06,912D,22201,Postales,900
2013,06,912D,22203,Telex y telefax,450
2013,06,912D,22301,Otros transportes,300
2013,06,912D,22606,"Reuniones, cursos y conferencias",27000
2013,06,912D,22609,Otros,35000
2013,06,912D,22703,Servicios postales y de mensajería,900
2013,06,912D,22706,"Estudios, trabajos técnicos y honor. profesionales",96000
2013,06,912D,22917,Día de Canarias,340000
2013,06,912D,23000,Indemnizaciones por razón del servicio,46000
2013,06,912D,44300,A Sociedades mercantiles públicas de la C.A.C.,1160000
2013,06,912D,47000,A Empresas Privadas,150000
2013,06,912D,48000,A familias e instituciones sin fines de lucro,172388
2013,06,912D,48200,A fundaciones,200000
2013,06,912D,75000,A Ayuntamientos y sus OO.AA.,200000
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,16010,Cuotas sociales altos cargos,12489
2013,06,921D,12000,Sueldo,63326
2013,06,921D,12005,Trienios,15453
2013,06,921D,12101,Complementos al puesto de trabajo,92570
2013,06,921D,12102,Indemnizaciones por residencia,7661
2013,06,921D,12109,Otros complementos,856
2013,06,921D,13000,Salario Base,89263
2013,06,921D,13001,Otras remuneraciones,70165
2013,06,921D,13005,Antiguedad,16166
2013,06,921D,13006,Horas extras,1595
2013,06,921D,16012,Cuotas sociales funcionarios y pers. estatutario,43938
2013,06,921D,16013,Cuotas sociales laborales,48391
2013,06,921D,21500,Mobiliario y enseres,500
2013,06,921D,21600,Equipamiento para proceso de la información,1700
2013,06,921D,22000,Material de oficina ordinario no inventariable,3500
2013,06,921D,22001,"Prensa, revistas, libros y otras publicaciones",9000
2013,06,921D,22002,Material informático no inventariable,2500
2013,06,921D,22202,Telegráficas,150
2013,06,921D,22203,Telex y telefax,750
2013,06,921D,22606,"Reuniones, cursos y conferencias",3420
2013,06,921D,22703,Servicios postales y de mensajería,750
2013,06,921D,23000,Indemnizaciones por razón del servicio,24000
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,11987
2013,06,912A,10001,Otras remuneraciones,55620
2013,06,912A,10005,Trienios/Antigüedad,4516
2013,06,912C,21301,Instalaciones técnicas,150
2013,06,912C,21500,Mobiliario y enseres,600
2013,06,912C,21600,Equipamiento para proceso de la información,900
2013,06,912C,22000,Material de oficina ordinario no inventariable,5000
2013,06,912C,22001,"Prensa, revistas, libros y otras publicaciones",10000
2013,06,912C,22002,Material informático no inventariable,1500
2013,06,912C,22004,Productos alimenticios,1000
2013,06,912C,22009,Otros suministros no tarifados,1350
2013,06,912C,22201,Postales,1500
2013,06,912C,22202,Telegráficas,750
2013,06,912C,22301,Otros transportes,1507
2013,06,912C,22601,Atenciones protocolarias y representativas,3000
2013,06,912C,22606,"Reuniones, cursos y conferencias",22294
2013,06,912C,22703,Servicios postales y de mensajería,3500
2013,06,912C,23000,Indemnizaciones por razón del servicio,50000
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,46682
2013,06,912A,16010,Cuotas sociales altos cargos,12489
2013,06,921D,11000,Retrib. básicas y otras remuner. Pers. Eventual,22617
2013,06,921D,11005,Trienios/Antigüedad,401
2013,06,921D,12000,Sueldo,18264
2013,06,921D,12005,Trienios,4642
2013,06,921D,12101,Complementos al puesto de trabajo,31429
2013,06,921D,12102,Indemnizaciones por residencia,1877
2013,06,921D,12109,Otros complementos,403
2013,06,921D,16011,Cuotas sociales personal eventual,7129
2013,06,921D,16012,Cuotas sociales funcionarios y pers. estatutario,14912
2013,06,921D,22000,Material de oficina ordinario no inventariable,150
2013,06,921D,22001,"Prensa, revistas, libros y otras publicaciones",3500
2013,06,921D,22002,Material informático no inventariable,2462
2013,06,921D,22009,Otros suministros no tarifados,827
2013,06,921D,22602,Publicidad y propaganda,460000
2013,06,921D,22606,"Reuniones, cursos y conferencias",4245
2013,06,921D,22706,"Estudios, trabajos técnicos y honor. profesionales",221000
2013,06,921D,22982,Campaña institucional de Navidad,118580
2013,06,921D,22983,Contratación de Servicios de Noticias,450000
2013,06,921D,23000,Indemnizaciones por razón del servicio,24000
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,10005,Trienios/Antigüedad,3387
2013,06,912A,12005,Trienios,5293
2013,06,912D,11000,Retrib. básicas y otras remuner. Pers. Eventual,730482
2013,06,912D,11005,Trienios/Antigüedad,4795
2013,06,912D,12000,Sueldo,51778
2013,06,912D,12005,Trienios,13485
2013,06,912D,12101,Complementos al puesto de trabajo,86099
2013,06,912D,12102,Indemnizaciones por residencia,4849
2013,06,912D,12109,Otros complementos,1335
2013,06,912D,13000,Salario Base,13139
2013,06,912D,13001,Otras remuneraciones,5108
2013,06,912D,13005,Antiguedad,3203
2013,06,912D,16011,Cuotas sociales personal eventual,222100
2013,06,912D,16012,Cuotas sociales funcionarios y pers. estatutario,42146
2013,06,912D,16013,Cuotas sociales laborales,7065
2013,06,912D,20400,Elementos de transporte,2500
2013,06,912D,20500,Mobiliario y enseres,750
2013,06,912D,20600,Equipamiento para proceso de la información,150
2013,06,912D,21500,Mobiliario y enseres,150
2013,06,912D,22000,Material de oficina ordinario no inventariable,7000
2013,06,912D,22001,"Prensa, revistas, libros y otras publicaciones",6500
2013,06,912D,22002,Material informático no inventariable,2000
2013,06,912D,22009,Otros suministros no tarifados,1000
2013,06,912D,22201,Postales,900
2013,06,912D,22203,Telex y telefax,450
2013,06,912D,22301,Otros transportes,300
2013,06,912D,22601,Atenciones protocolarias y representativas,30000
2013,06,912D,22606,"Reuniones, cursos y conferencias",40500
2013,06,912D,22609,Otros,35000
2013,06,912D,22703,Servicios postales y de mensajería,900
2013,06,912D,22706,"Estudios, trabajos técnicos y honor. profesionales",5000
2013,06,912D,23000,Indemnizaciones por razón del servicio,80000
2013,06,912D,48000,A familias e instituciones sin fines de lucro,199000
2013,06,912H,22948,Gtos mantenim. Oficina del Gobierno en Madrid,264194
2013,06,912H,44800,A Fundaciones Públicas de la C.A.C.,74290
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,10005,Trienios/Antigüedad,5080
2013,06,912A,16010,Cuotas sociales altos cargos,9866
2013,06,912E,11000,Retrib. básicas y otras remuner. Pers. Eventual,255329
2013,06,912E,16011,Cuotas sociales personal eventual,86807
2013,06,912E,22000,Material de oficina ordinario no inventariable,3000
2013,06,912E,22001,"Prensa, revistas, libros y otras publicaciones",2010
2013,06,912E,22002,Material informático no inventariable,4500
2013,06,912E,22009,Otros suministros no tarifados,3000
2013,06,912E,22201,Postales,451
2013,06,912E,22202,Telegráficas,1150
2013,06,912E,22203,Telex y telefax,30
2013,06,912E,22301,Otros transportes,301
2013,06,912E,22606,"Reuniones, cursos y conferencias",5000
2013,06,912E,22613,Gastos de edición y distribución de publicaciones,2518
2013,06,912E,22703,Servicios postales y de mensajería,902
2013,06,912E,23000,Indemnizaciones por razón del servicio,55000
2013,06,142A,11000,Retrib. básicas y otras remuner. Pers. Eventual,70411
2013,06,142A,16011,Cuotas sociales personal eventual,19129
2013,06,142A,21600,Equipamiento para proceso de la información,100
2013,06,142A,22000,Material de oficina ordinario no inventariable,900
2013,06,142A,22001,"Prensa, revistas, libros y otras publicaciones",1000
2013,06,142A,22002,Material informático no inventariable,500
2013,06,142A,22009,Otros suministros no tarifados,500
2013,06,142A,22201,Postales,2000
2013,06,142A,22601,Atenciones protocolarias y representativas,1800
2013,06,142A,22606,"Reuniones, cursos y conferencias",30000
2013,06,142A,22609,Otros,33500
2013,06,142A,22706,"Estudios, trabajos técnicos y honor. profesionales",8000
2013,06,142A,23000,Indemnizaciones por razón del servicio,57430
2013,06,142A,44800,A Fundaciones Públicas de la C.A.C.,155000
2013,06,142A,74800,A Fundaciones Públicas de la C.A.C.,1000
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,46682
2013,06,912A,10005,Trienios/Antigüedad,4033
2013,06,461A,12000,Sueldo,463780
2013,06,461A,12005,Trienios,144047
2013,06,461A,12101,Complementos al puesto de trabajo,785860
2013,06,461A,12102,Indemnizaciones por residencia,54321
2013,06,461A,12109,Otros complementos,5132
2013,06,461A,13000,Salario Base,133626
2013,06,461A,13001,Otras remuneraciones,58727
2013,06,461A,13005,Antiguedad,27132
2013,06,461A,13100,Salario base,194897
2013,06,461A,13101,Otras remuneraciones,150713
2013,06,461A,13105,Antiguedad,2102
2013,06,461A,16012,Cuotas sociales funcionarios y pers. estatutario,337790
2013,06,461A,16013,Cuotas sociales laborales,177801
2013,06,461A,17002,Insuficiencias y Otras Contingencias,213274
2013,06,461A,20200,Edificios y otras construcciones,110000
2013,06,461A,20500,Mobiliario y enseres,3000
2013,06,461A,21201,Conservación y reparación de viviendas,120056
2013,06,461A,21500,Mobiliario y enseres,1000
2013,06,461A,22000,Material de oficina ordinario no inventariable,10000
2013,06,461A,22001,"Prensa, revistas, libros y otras publicaciones",600
2013,06,461A,22002,Material informático no inventariable,4000
2013,06,461A,22009,Otros suministros no tarifados,10000
2013,06,461A,22100,Energía eléctrica,35000
2013,06,461A,22201,Postales,4000
2013,06,461A,22209,Otros,6019867
2013,06,461A,22301,Otros transportes,2500
2013,06,461A,22606,"Reuniones, cursos y conferencias",185411
2013,06,461A,22609,Otros,18100
2013,06,461A,22700,Limpieza y aseo,29600
2013,06,461A,22701,Seguridad,24500
2013,06,461A,22703,Servicios postales y de mensajería,3500
2013,06,461A,22709,Otros trabajos realizados por empresas o I.S.F.L.,302365
2013,06,461A,23000,Indemnizaciones por razón del servicio,59650
2013,06,461A,23900,Otras indemnizaciones,1000
2013,06,461A,62500,Mobiliarios y enseres,500
2013,06,461A,62600,Equipamiento para proceso de la información,4500
2013,06,461A,64003,Aplicaciones informáticas,1000
2013,06,461A,64020,Gastos de personal por proyectos de inversión,68644
2013,06,463B,44600,A Universidades,109291
2013,06,463B,64022,Estudios y trabajos técnicos,125000
2013,06,463B,74600,A Universidades,1458612
2013,06,463C,44300,A Sociedades mercantiles públicas de la C.A.C.,1600000
2013,06,463C,44500,A Entidades Públicas Empresariales de la C.A.C.,2470680
2013,06,463C,48000,A familias e instituciones sin fines de lucro,997500
2013,06,463C,64020,Gastos de personal por proyectos de inversión,245987
2013,06,463C,70000,Al Estado,292000
2013,06,463C,83117,A empresas privadas,3116000
2013,06,467B,44300,A Sociedades mercantiles públicas de la C.A.C.,1462840
2013,06,467B,74300,A Sociedades mercantiles públicas de la C.A.C.,318750
2013,06,467B,83117,A empresas privadas,31700485
2013,06,467C,64022,Estudios y trabajos técnicos,205875
2013,06,467C,91141,Préstamos a largo plazo,3083333
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,10005,Trienios/Antigüedad,3951
2013,06,432H,11000,Retrib. básicas y otras remuner. Pers. Eventual,84074
2013,06,432H,12000,Sueldo,76326
2013,06,432H,12005,Trienios,20200
2013,06,432H,12101,Complementos al puesto de trabajo,151005
2013,06,432H,12102,Indemnizaciones por residencia,9476
2013,06,432H,12109,Otros complementos,303
2013,06,432H,13000,Salario Base,22316
2013,06,432H,13001,Otras remuneraciones,17542
2013,06,432H,13005,Antiguedad,4196
2013,06,432H,13100,Salario base,26592
2013,06,432H,13101,Otras remuneraciones,16987
2013,06,432H,13105,Antiguedad,2102
2013,06,432H,13106,Horas extras,1
2013,06,432H,16011,Cuotas sociales personal eventual,26838
2013,06,432H,16012,Cuotas sociales funcionarios y pers. estatutario,57766
2013,06,432H,16013,Cuotas sociales laborales,26761
2013,06,432H,21500,Mobiliario y enseres,1800
2013,06,432H,21600,Equipamiento para proceso de la información,110000
2013,06,432H,22000,Material de oficina ordinario no inventariable,4500
2013,06,432H,22001,"Prensa, revistas, libros y otras publicaciones",225
2013,06,432H,22109,Otros suministros,900
2013,06,432H,22201,Postales,1500
2013,06,432H,22202,Telegráficas,1350
2013,06,432H,22203,Telex y telefax,900
2013,06,432H,22301,Otros transportes,900
2013,06,432H,22606,"Reuniones, cursos y conferencias",430
2013,06,432H,22613,Gastos de edición y distribución de publicaciones,1800
2013,06,432H,22703,Servicios postales y de mensajería,900
2013,06,432H,23000,Indemnizaciones por razón del servicio,22445
2013,06,432H,64099,Otros,231092
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,46682
2013,06,912A,13005,Antiguedad,29
2013,06,912A,16010,Cuotas sociales altos cargos,9866
2013,06,912D,12000,Sueldo,18264
2013,06,912D,12005,Trienios,4526
2013,06,912D,12101,Complementos al puesto de trabajo,29067
2013,06,912D,12102,Indemnizaciones por residencia,1877
2013,06,912D,12109,Otros complementos,428
2013,06,912D,13000,Salario Base,22316
2013,06,912D,13001,Otras remuneraciones,17542
2013,06,912D,13005,Antiguedad,1602
2013,06,912D,13100,Salario base,16737
2013,06,912D,13101,Otras remuneraciones,13156
2013,06,912D,13105,Antiguedad,1501
2013,06,912D,16012,Cuotas sociales funcionarios y pers. estatutario,13873
2013,06,912D,16013,Cuotas sociales laborales,22211
2013,06,432B,12000,Sueldo,82639
2013,06,432B,12005,Trienios,19079
2013,06,432B,12101,Complementos al puesto de trabajo,140399
2013,06,432B,12102,Indemnizaciones por residencia,9146
2013,06,432B,12109,Otros complementos,1421
2013,06,432B,13000,Salario Base,79356
2013,06,432B,13001,Otras remuneraciones,46529
2013,06,432B,13005,Antiguedad,15611
2013,06,432B,13006,Horas extras,386
2013,06,432B,13100,Salario base,61239
2013,06,432B,13101,Otras remuneraciones,42739
2013,06,432B,13105,Antiguedad,6919
2013,06,432B,13106,Horas extras,134
2013,06,432B,16012,Cuotas sociales funcionarios y pers. estatutario,43915
2013,06,432B,16013,Cuotas sociales laborales,89622
2013,06,432B,21209,Otros,1800
2013,06,432B,21500,Mobiliario y enseres,2836
2013,06,432B,22000,Material de oficina ordinario no inventariable,3600
2013,06,432B,22001,"Prensa, revistas, libros y otras publicaciones",1110
2013,06,432B,22002,Material informático no inventariable,2700
2013,06,432B,22009,Otros suministros no tarifados,1800
2013,06,432B,22201,Postales,3690
2013,06,432B,22603,Jurídicos y contenciosos,2700
2013,06,432B,22703,Servicios postales y de mensajería,3150
2013,06,432B,22706,"Estudios, trabajos técnicos y honor. profesionales",26039
2013,06,432B,23000,Indemnizaciones por razón del servicio,20528
2013,06,432B,44300,A Sociedades mercantiles públicas de la C.A.C.,1190000
2013,06,432B,44800,A Fundaciones Públicas de la C.A.C.,900000
2013,06,432B,65000,Inversiones gestionadas para otros entes públicos,19305523
2013,06,432B,74300,A Sociedades mercantiles públicas de la C.A.C.,3516000
2013,06,432B,74800,A Fundaciones Públicas de la C.A.C.,100000
2013,06,432B,75000,A Ayuntamientos y sus OO.AA.,200000
2013,06,432B,76000,A Cabildos Insulares y sus OO. AA.,113199
2013,06,432B,77000,A Empresas Privadas,1344276
2013,06,456H,76000,A Cabildos Insulares y sus OO. AA.,2810370
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,16010,Cuotas sociales altos cargos,9866
2013,06,322A,23000,Indemnizaciones por razón del servicio,10000
2013,06,322A,44300,A Sociedades mercantiles públicas de la C.A.C.,2578665
2013,06,432F,12000,Sueldo,522908
2013,06,432F,12005,Trienios,149354
2013,06,432F,12101,Complementos al puesto de trabajo,963301
2013,06,432F,12102,Indemnizaciones por residencia,62253
2013,06,432F,12109,Otros complementos,4172
2013,06,432F,13000,Salario Base,66217
2013,06,432F,13001,Otras remuneraciones,41722
2013,06,432F,13005,Antiguedad,10007
2013,06,432F,13006,Horas extras,1
2013,06,432F,13100,Salario base,110667
2013,06,432F,13101,Otras remuneraciones,76532
2013,06,432F,13105,Antiguedad,11144
2013,06,432F,16012,Cuotas sociales funcionarios y pers. estatutario,359065
2013,06,432F,16013,Cuotas sociales laborales,102588
2013,06,432F,21500,Mobiliario y enseres,1890
2013,06,432F,22000,Material de oficina ordinario no inventariable,6300
2013,06,432F,22001,"Prensa, revistas, libros y otras publicaciones",75
2013,06,432F,22606,"Reuniones, cursos y conferencias",1556
2013,06,432F,22703,Servicios postales y de mensajería,900
2013,06,432F,22926,Gastos de funcionamiento inspección turística,500
2013,06,432F,23000,Indemnizaciones por razón del servicio,82714
2013,06,432F,44300,A Sociedades mercantiles públicas de la C.A.C.,224140
2013,06,432G,12000,Sueldo,31435
2013,06,432G,12005,Trienios,8584
2013,06,432G,12101,Complementos al puesto de trabajo,59470
2013,06,432G,12102,Indemnizaciones por residencia,3440
2013,06,432G,12109,Otros complementos,469
2013,06,432G,13000,Salario Base,39939
2013,06,432G,13001,Otras remuneraciones,32745
2013,06,432G,13005,Antiguedad,6748
2013,06,432G,13006,Horas extras,1
2013,06,432G,13100,Salario base,16737
2013,06,432G,13101,Otras remuneraciones,13156
2013,06,432G,13105,Antiguedad,1201
2013,06,432G,16012,Cuotas sociales funcionarios y pers. estatutario,22579
2013,06,432G,16013,Cuotas sociales laborales,33358
2013,06,432G,21500,Mobiliario y enseres,900
2013,06,432G,22000,Material de oficina ordinario no inventariable,1071
2013,06,432G,22603,Jurídicos y contenciosos,727
2013,06,432G,22606,"Reuniones, cursos y conferencias",450
2013,06,432G,22703,Servicios postales y de mensajería,2700
2013,06,432G,23000,Indemnizaciones por razón del servicio,9449
2013,06,432G,44300,A Sociedades mercantiles públicas de la C.A.C.,2111192
2013,06,432G,64099,Otros,2300000
2013,06,432G,74300,A Sociedades mercantiles públicas de la C.A.C.,16407361
2013,06,432G,74700,A Otras Entidades Públicas de la C.A.C.,353794
2013,06,432G,76000,A Cabildos Insulares y sus OO. AA.,274753
2013,06,432G,77000,A Empresas Privadas,229778
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,16010,Cuotas sociales altos cargos,9866
2013,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2013,06,912A,10001,Otras remuneraciones,45953
2013,06,912A,10005,Trienios/Antigüedad,2258
2013,06,912A,16010,Cuotas sociales altos cargos,9866
2013,06,921B,12000,Sueldo,441120
2013,06,921B,12005,Trienios,101364
2013,06,921B,12101,Complementos al puesto de trabajo,897727
2013,06,921B,12102,Indemnizaciones por residencia,53971
2013,06,921B,12109,Otros complementos,3293
2013,06,921B,13000,Salario Base,26278
2013,06,921B,13001,Otras remuneraciones,10216
2013,06,921B,13005,Antiguedad,5576
2013,06,921B,13006,Horas extras,255
2013,06,921B,13100,Salario base,68277
2013,06,921B,13101,Otras remuneraciones,26744
2013,06,921B,13105,Antiguedad,7931
2013,06,921B,13106,Horas extras,499
2013,06,921B,16012,Cuotas sociales funcionarios y pers. estatutario,309390
2013,06,921B,16013,Cuotas sociales laborales,49419
2013,06,921B,20200,Edificios y otras construcciones,151000
2013,06,921B,21200,Edificios y otras construcciones,2379
2013,06,921B,21400,Elementos de transportes,1800
2013,06,921B,21500,Mobiliario y enseres,4261
2013,06,921B,21600,Equipamiento para proceso de la información,500
2013,06,921B,22000,Material de oficina ordinario no inventariable,11362
2013,06,921B,22001,"Prensa, revistas, libros y otras publicaciones",26708
2013,06,921B,22002,Material informático no inventariable,4000
2013,06,921B,22003,Vestuario y lencería,1018
2013,06,921B,22100,Energía eléctrica,12000
2013,06,921B,22101,Agua,350
2013,06,921B,22103,Combustible,2000
2013,06,921B,22201,Postales,198
2013,06,921B,22500,Tributos locales,250
2013,06,921B,22606,"Reuniones, cursos y conferencias",894
2013,06,921B,22700,Limpieza y aseo,23760
2013,06,921B,22701,Seguridad,25034
2013,06,921B,22703,Servicios postales y de mensajería,30554
2013,06,921B,22706,"Estudios, trabajos técnicos y honor. profesionales",31745
2013,06,921B,23000,Indemnizaciones por razón del servicio,40994
