#Año,Servicio,Programa,Concepto,Descripción,Importe
2015,06,921D,12101,Complementos al puesto de trabajo,75768
2015,06,921D,12102,Indemnizaciones por residencia,11491
2015,06,921D,12103,Complementos específico,123017
2015,06,921D,12109,Otros complementos,1033
2015,06,921D,13000,Salario Base,14391
2015,06,921D,13001,Otras remuneraciones,7997
2015,06,921D,13005,Antiguedad,3203
2015,06,921D,16011,Cuotas sociales personal eventual,7098
2015,06,921D,16012,Cuotas sociales funcionarios y pers. estatutario,83289
2015,06,921D,16013,Cuotas sociales laborales,8271
2015,06,921D,22000,Material de oficina ordinario no inventariable,150
2015,06,921D,22001,"Prensa, revistas, libros y otras publicaciones",3500
2015,06,921D,22002,Material informático no inventariable,2462
2015,06,921D,22009,Otros suministros no tarifados,827
2015,06,921D,22602,Publicidad y propaganda,276000
2015,06,921D,22603,Jurídicos y contenciosos,30000
2015,06,921D,22606,"Reuniones, cursos y conferencias",4245
2015,06,921D,22706,"Estudios, trabajos técnicos y honor. profesionales",132600
2015,06,921D,22982,Campaña institucional de Navidad,118580
2015,06,921D,22983,Contratación de Servicios de Noticias,365000
2015,06,921D,23000,Indemnizaciones por razón del servicio,24000
2015,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2015,06,912A,10001,Otras remuneraciones,45954
2015,06,912A,10005,Trienios/Antigüedad,3952
2015,06,912D,11000,Retrib. básicas y otras remuner. Pers. Eventual,773328
2015,06,912D,11005,Trienios/Antigüedad,3454
2015,06,912D,12000,Sueldo,33515
2015,06,912D,12005,Trienios,8474
2015,06,912D,12101,Complementos al puesto de trabajo,22414
2015,06,912D,12102,Indemnizaciones por residencia,2972
2015,06,912D,12103,Complementos específico,31712
2015,06,912D,12109,Otros complementos,938
2015,06,912D,16011,Cuotas sociales personal eventual,230247
2015,06,912D,16012,Cuotas sociales funcionarios y pers. estatutario,27101
2015,06,912D,20400,Elementos de transporte,2500
2015,06,912D,20500,Mobiliario y enseres,750
2015,06,912D,20600,Equipamiento para proceso de la información,150
2015,06,912D,21500,Mobiliario y enseres,150
2015,06,912D,22000,Material de oficina ordinario no inventariable,7000
2015,06,912D,22001,"Prensa, revistas, libros y otras publicaciones",6500
2015,06,912D,22002,Material informático no inventariable,2000
2015,06,912D,22009,Otros suministros no tarifados,1000
2015,06,912D,22201,Postales,900
2015,06,912D,22203,Telex y telefax,450
2015,06,912D,22301,Otros transportes,300
2015,06,912D,22601,Atenciones protocolarias y representativas,15000
2015,06,912D,22606,"Reuniones, cursos y conferencias",40500
2015,06,912D,22609,Otros,35000
2015,06,912D,22703,Servicios postales y de mensajería,900
2015,06,912D,22706,"Estudios, trabajos técnicos y honor. profesionales",5000
2015,06,912D,23000,Indemnizaciones por razón del servicio,80000
2015,06,912D,48000,A familias e instituciones sin fines de lucro,134000
2015,06,912E,11000,Retrib. básicas y otras remuner. Pers. Eventual,47256
2015,06,912E,16011,Cuotas sociales personal eventual,13252
2015,06,912H,22948,Gtos mantenim. Oficina del Gobierno en Madrid,225782
2015,06,912H,44800,A Fundaciones Públicas de la C.A.C.,77676
2015,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2015,06,912A,10001,Otras remuneraciones,45954
2015,06,912A,10005,Trienios/Antigüedad,5645
2015,06,912A,16010,Cuotas sociales altos cargos,10878
2015,06,912E,11000,Retrib. básicas y otras remuner. Pers. Eventual,255333
2015,06,912E,16011,Cuotas sociales personal eventual,74620
2015,06,912E,22000,Material de oficina ordinario no inventariable,2500
2015,06,912E,22001,"Prensa, revistas, libros y otras publicaciones",5510
2015,06,912E,22002,Material informático no inventariable,3500
2015,06,912E,22009,Otros suministros no tarifados,2000
2015,06,912E,22201,Postales,451
2015,06,912E,22202,Telegráficas,150
2015,06,912E,22203,Telex y telefax,30
2015,06,912E,22301,Otros transportes,301
2015,06,912E,22606,"Reuniones, cursos y conferencias",5000
2015,06,912E,22613,Gastos de edición y distribución de publicaciones,2518
2015,06,912E,22703,Servicios postales y de mensajería,902
2015,06,912E,23000,Indemnizaciones por razón del servicio,55000
2015,06,912E,48000,A familias e instituciones sin fines de lucro,6500
2015,06,912E,78000,A Familias e Instituciones sin fines de lucro,6500
2015,06,142A,11000,Retrib. básicas y otras remuner. Pers. Eventual,92488
2015,06,142A,11005,Trienios/Antigüedad,4212
2015,06,142A,12000,Sueldo,41320
2015,06,142A,12005,Trienios,11567
2015,06,142A,12101,Complementos al puesto de trabajo,28626
2015,06,142A,12102,Indemnizaciones por residencia,4573
2015,06,142A,12103,Complementos específico,40733
2015,06,142A,12109,Otros complementos,719
2015,06,142A,13000,Salario Base,88533
2015,06,142A,13001,Otras remuneraciones,58962
2015,06,142A,13005,Antiguedad,15597
2015,06,142A,13100,Salario base,37541
2015,06,142A,13101,Otras remuneraciones,13969
2015,06,142A,13105,Antiguedad,3774
2015,06,142A,16011,Cuotas sociales personal eventual,13887
2015,06,142A,16012,Cuotas sociales funcionarios y pers. estatutario,29389
2015,06,142A,16013,Cuotas sociales laborales,68026
2015,06,142A,21500,Mobiliario y enseres,900
2015,06,142A,21600,Equipamiento para proceso de la información,549
2015,06,142A,22000,Material de oficina ordinario no inventariable,7876
2015,06,142A,22001,"Prensa, revistas, libros y otras publicaciones",2000
2015,06,142A,22002,Material informático no inventariable,2231
2015,06,142A,22003,Vestuario y lencería,614
2015,06,142A,22009,Otros suministros no tarifados,3262
2015,06,142A,22109,Otros suministros,100
2015,06,142A,22201,Postales,12867
2015,06,142A,22202,Telegráficas,100
2015,06,142A,22301,Otros transportes,5607
2015,06,142A,22601,Atenciones protocolarias y representativas,1800
2015,06,142A,22606,"Reuniones, cursos y conferencias",13000
2015,06,142A,22609,Otros,33500
2015,06,142A,22703,Servicios postales y de mensajería,15104
2015,06,142A,22706,"Estudios, trabajos técnicos y honor. profesionales",6000
2015,06,142A,22950,Oficinas de representación del Gobierno,13500
2015,06,142A,23000,Indemnizaciones por razón del servicio,60000
2015,06,142A,44800,A Fundaciones Públicas de la C.A.C.,456854
2015,06,142A,74800,A Fundaciones Públicas de la C.A.C.,21400
2015,06,143A,11000,Retrib. básicas y otras remuner. Pers. Eventual,56879
2015,06,143A,11300,Asignación por destino fuera de la CAC,39850
2015,06,143A,12000,Sueldo,39814
2015,06,143A,12005,Trienios,12098
2015,06,143A,12101,Complementos al puesto de trabajo,27989
2015,06,143A,12102,Indemnizaciones por residencia,3440
2015,06,143A,12103,Complementos específico,39640
2015,06,143A,12109,Otros complementos,758
2015,06,143A,12300,Asignación por destino fuera de la C.A.C.,5575
2015,06,143A,13000,Salario Base,44632
2015,06,143A,13001,Otras remuneraciones,35083
2015,06,143A,13005,Antiguedad,4575
2015,06,143A,16011,Cuotas sociales personal eventual,17461
2015,06,143A,16012,Cuotas sociales funcionarios y pers. estatutario,23592
2015,06,143A,16013,Cuotas sociales laborales,26676
2015,06,143A,49000,Al exterior,250000
2015,06,231P,22997,Entidades Canarias en el Exterior,10000
2015,06,231P,49000,Al exterior,1236000
2015,06,231P,79000,Al Exterior,15000
2015,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2015,06,912A,10001,Otras remuneraciones,46683
2015,06,912A,10005,Trienios/Antigüedad,4598
2015,06,461A,12000,Sueldo,422367
2015,06,461A,12005,Trienios,137385
2015,06,461A,12101,Complementos al puesto de trabajo,283709
2015,06,461A,12102,Indemnizaciones por residencia,50331
2015,06,461A,12103,Complementos específico,463089
2015,06,461A,12109,Otros complementos,3866
2015,06,461A,13000,Salario Base,59857
2015,06,461A,13001,Otras remuneraciones,31510
2015,06,461A,13005,Antiguedad,10808
2015,06,461A,13100,Salario base,103654
2015,06,461A,13101,Otras remuneraciones,78162
2015,06,461A,13105,Antiguedad,9206
2015,06,461A,16012,Cuotas sociales funcionarios y pers. estatutario,333954
2015,06,461A,16013,Cuotas sociales laborales,91074
2015,06,461A,20500,Mobiliario y enseres,3000
2015,06,461A,21302,Maquinaria,2000
2015,06,461A,21400,Elementos de transportes,2000
2015,06,461A,21500,Mobiliario y enseres,1000
2015,06,461A,22000,Material de oficina ordinario no inventariable,8000
2015,06,461A,22001,"Prensa, revistas, libros y otras publicaciones",600
2015,06,461A,22002,Material informático no inventariable,4000
2015,06,461A,22009,Otros suministros no tarifados,10000
2015,06,461A,22201,Postales,4000
2015,06,461A,22209,Otros,1575000
2015,06,461A,22301,Otros transportes,2500
2015,06,461A,22602,Publicidad y propaganda,5000
2015,06,461A,22606,"Reuniones, cursos y conferencias",96300
2015,06,461A,22609,Otros,18100
2015,06,461A,22703,Servicios postales y de mensajería,3500
2015,06,461A,22709,Otros trabajos realizados por empresas o I.S.F.L.,1200000
2015,06,461A,23000,Indemnizaciones por razón del servicio,59650
2015,06,461A,23900,Otras indemnizaciones,1000
2015,06,461A,62500,Mobiliarios y enseres,1000
2015,06,461A,62600,Equipamiento para proceso de la información,2500
2015,06,461A,64020,Gastos de personal por proyectos de inversión,68644
2015,06,463B,48000,A familias e instituciones sin fines de lucro,244276
2015,06,463B,64022,Estudios y trabajos técnicos,125000
2015,06,463B,78000,A Familias e Instituciones sin fines de lucro,1492751
2015,06,463C,40002,A Entid. Empresariales y organ. públic. del Estado,3575970
2015,06,463C,44300,A Sociedades mercantiles públicas de la C.A.C.,1100000
2015,06,463C,44900,A Consorcios,1216809
2015,06,463C,70000,Al Estado,292000
2015,06,463C,82114,A empresas públicas y otros entes públicos,2379000
2015,06,467B,44300,A Sociedades mercantiles públicas de la C.A.C.,985087
2015,06,467B,47000,A Empresas Privadas,600000
2015,06,467B,74300,A Sociedades mercantiles públicas de la C.A.C.,318750
2015,06,467B,82114,A empresas públicas y otros entes públicos,23505585
2015,06,467B,83117,A empresas privadas,39758767
2015,06,467B,91141,Préstamos a largo plazo,3650000
2015,06,467C,64022,Estudios y trabajos técnicos,205875
2015,06,467C,91141,Préstamos a largo plazo,3083333
2015,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2015,06,912A,10001,Otras remuneraciones,45954
2015,06,912A,10005,Trienios/Antigüedad,3952
2015,06,432H,12000,Sueldo,52411
2015,06,432H,12005,Trienios,14125
2015,06,432H,12101,Complementos al puesto de trabajo,39142
2015,06,432H,12102,Indemnizaciones por residencia,6603
2015,06,432H,12103,Complementos específico,66430
2015,06,432H,12109,Otros complementos,243
2015,06,432H,13000,Salario Base,22316
2015,06,432H,13001,Otras remuneraciones,17542
2015,06,432H,13005,Antiguedad,5595
2015,06,432H,13100,Salario base,13139
2015,06,432H,13101,Otras remuneraciones,5108
2015,06,432H,13105,Antiguedad,2259
2015,06,432H,16012,Cuotas sociales funcionarios y pers. estatutario,38887
2015,06,432H,16013,Cuotas sociales laborales,19595
2015,06,432H,21500,Mobiliario y enseres,1674
2015,06,432H,21600,Equipamiento para proceso de la información,110000
2015,06,432H,22000,Material de oficina ordinario no inventariable,4185
2015,06,432H,22001,"Prensa, revistas, libros y otras publicaciones",3710
2015,06,432H,22109,Otros suministros,837
2015,06,432H,22201,Postales,1395
2015,06,432H,22202,Telegráficas,1255
2015,06,432H,22203,Telex y telefax,837
2015,06,432H,22301,Otros transportes,837
2015,06,432H,22601,Atenciones protocolarias y representativas,1800
2015,06,432H,22606,"Reuniones, cursos y conferencias",400
2015,06,432H,22613,Gastos de edición y distribución de publicaciones,1674
2015,06,432H,22703,Servicios postales y de mensajería,837
2015,06,432H,22706,"Estudios, trabajos técnicos y honor. profesionales",9000
2015,06,432H,23000,Indemnizaciones por razón del servicio,20874
2015,06,432H,44300,A Sociedades mercantiles públicas de la C.A.C.,2991895
2015,06,432H,64099,Otros,277828
2015,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2015,06,912A,10001,Otras remuneraciones,46683
2015,06,912A,16010,Cuotas sociales altos cargos,10878
2015,06,912D,12000,Sueldo,18265
2015,06,912D,12005,Trienios,5138
2015,06,912D,12101,Complementos al puesto de trabajo,11844
2015,06,912D,12102,Indemnizaciones por residencia,1877
2015,06,912D,12103,Complementos específico,16677
2015,06,912D,12109,Otros complementos,433
2015,06,912D,13000,Salario Base,22316
2015,06,912D,13001,Otras remuneraciones,17542
2015,06,912D,13005,Antiguedad,2002
2015,06,912D,13100,Salario base,22316
2015,06,912D,13101,Otras remuneraciones,17542
2015,06,912D,13105,Antiguedad,2345
2015,06,912D,16012,Cuotas sociales funcionarios y pers. estatutario,13968
2015,06,912D,16013,Cuotas sociales laborales,26676
2015,06,432B,12000,Sueldo,82639
2015,06,432B,12005,Trienios,19736
2015,06,432B,12101,Complementos al puesto de trabajo,57568
2015,06,432B,12102,Indemnizaciones por residencia,9146
2015,06,432B,12103,Complementos específico,82832
2015,06,432B,12109,Otros complementos,1421
2015,06,432B,13000,Salario Base,79356
2015,06,432B,13001,Otras remuneraciones,46529
2015,06,432B,13005,Antiguedad,15954
2015,06,432B,13100,Salario base,64029
2015,06,432B,13101,Otras remuneraciones,43322
2015,06,432B,13105,Antiguedad,8635
2015,06,432B,16012,Cuotas sociales funcionarios y pers. estatutario,45502
2015,06,432B,16013,Cuotas sociales laborales,81265
2015,06,432B,21209,Otros,1674
2015,06,432B,21500,Mobiliario y enseres,2638
2015,06,432B,22000,Material de oficina ordinario no inventariable,3348
2015,06,432B,22001,"Prensa, revistas, libros y otras publicaciones",1033
2015,06,432B,22002,Material informático no inventariable,2511
2015,06,432B,22009,Otros suministros no tarifados,1674
2015,06,432B,22201,Postales,3432
2015,06,432B,22500,Tributos locales,2000
2015,06,432B,22603,Jurídicos y contenciosos,2511
2015,06,432B,22703,Servicios postales y de mensajería,2930
2015,06,432B,22706,"Estudios, trabajos técnicos y honor. profesionales",24217
2015,06,432B,23000,Indemnizaciones por razón del servicio,17092
2015,06,432B,44300,A Sociedades mercantiles públicas de la C.A.C.,870000
2015,06,432B,44800,A Fundaciones Públicas de la C.A.C.,900000
2015,06,432B,65000,Inversiones gestionadas para otros entes públicos,10266107
2015,06,432B,74300,A Sociedades mercantiles públicas de la C.A.C.,2021000
2015,06,432B,74800,A Fundaciones Públicas de la C.A.C.,100000
2015,06,432B,75002,A otros entes públicos de Ayuntamientos,1000000
2015,06,432B,76000,A Cabildos Insulares y sus OO. AA.,500000
2015,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2015,06,912A,10001,Otras remuneraciones,45954
2015,06,912A,16010,Cuotas sociales altos cargos,10878
2015,06,322A,23000,Indemnizaciones por razón del servicio,9300
2015,06,322A,44300,A Sociedades mercantiles públicas de la C.A.C.,2549369
2015,06,322A,46000,A Cabildos Insulares y sus OO. AA.,600000
2015,06,432F,12000,Sueldo,480646
2015,06,432F,12005,Trienios,131778
2015,06,432F,12101,Complementos al puesto de trabajo,328255
2015,06,432F,12102,Indemnizaciones por residencia,56939
2015,06,432F,12103,Complementos específico,556855
2015,06,432F,12109,Otros complementos,4062
2015,06,432F,13000,Salario Base,66217
2015,06,432F,13001,Otras remuneraciones,41722
2015,06,432F,13005,Antiguedad,11608
2015,06,432F,13100,Salario base,147555
2015,06,432F,13101,Otras remuneraciones,102041
2015,06,432F,13105,Antiguedad,16411
2015,06,432F,16012,Cuotas sociales funcionarios y pers. estatutario,354465
2015,06,432F,16013,Cuotas sociales laborales,121418
2015,06,432F,21500,Mobiliario y enseres,1758
2015,06,432F,22000,Material de oficina ordinario no inventariable,5859
2015,06,432F,22606,"Reuniones, cursos y conferencias",1447
2015,06,432F,22703,Servicios postales y de mensajería,837
2015,06,432F,22926,Gastos de funcionamiento inspección turística,465
2015,06,432F,23000,Indemnizaciones por razón del servicio,69924
2015,06,432F,44300,A Sociedades mercantiles públicas de la C.A.C.,205120
2015,06,432G,12000,Sueldo,31435
2015,06,432G,12005,Trienios,8835
2015,06,432G,12101,Complementos al puesto de trabajo,23659
2015,06,432G,12102,Indemnizaciones por residencia,3440
2015,06,432G,12103,Complementos específico,35812
2015,06,432G,12109,Otros complementos,469
2015,06,432G,13000,Salario Base,39939
2015,06,432G,13001,Otras remuneraciones,32745
2015,06,432G,13005,Antiguedad,7148
2015,06,432G,13006,Horas extras,1
2015,06,432G,13100,Salario base,22316
2015,06,432G,13101,Otras remuneraciones,17542
2015,06,432G,13105,Antiguedad,1687
2015,06,432G,16012,Cuotas sociales funcionarios y pers. estatutario,23454
2015,06,432G,16013,Cuotas sociales laborales,37503
2015,06,432G,21500,Mobiliario y enseres,837
2015,06,432G,22000,Material de oficina ordinario no inventariable,996
2015,06,432G,22603,Jurídicos y contenciosos,676
2015,06,432G,22606,"Reuniones, cursos y conferencias",419
2015,06,432G,22703,Servicios postales y de mensajería,2511
2015,06,432G,23000,Indemnizaciones por razón del servicio,8788
2015,06,432G,44300,A Sociedades mercantiles públicas de la C.A.C.,2165867
2015,06,432G,64099,Otros,1040538
2015,06,432G,74300,A Sociedades mercantiles públicas de la C.A.C.,17407361
